Date,Open,High,Low,Close,Volume
2016-01-01,148.09211827135428,150.09281189782217,147.01440083739786,148.43860370632612,798159
2016-01-04,151.3888091299684,152.13532702978605,148.3867760068734,151.42650903669346,4303272
2016-01-05,150.88302924546346,151.83515812432088,148.339542024685,150.66622606555643,2183317
2016-01-06,150.2011266441852,150.22072083636186,146.74435908575526,149.4496732803036,1878527
2016-01-07,150.81928414146356,152.5557162078868,148.10269507427648,150.47594617322727,2085443
2016-01-08,155.3870759681912,155.0704329751356,153.7755956731237,154.7098931296927,1288496
2016-01-11,149.71311443258034,152.18262513883548,147.970534820344,148.91381473141553,3164006
2016-01-12,152.1510198694345,154.67317569561828,151.95777663918395,152.74163606306595,774773
2016-01-13,155.03241524675266,156.51815219648722,153.750044174824,155.3911896675605,1679290
2016-01-14,153.90632450732377,154.82858187009163,150.23470490568906,153.0455261454516,2781377
2016-01-15,153.7216926912201,154.78428434563,152.69567041858392,153.02385127426334,980655
2016-01-18,155.1587567456763,157.8254454953659,153.31426541821418,155.21399571972572,284354
2016-01-19,159.25143657022744,161.2530569282816,157.3119140075508,158.16119961290661,4737250
2016-01-20,157.11275074691,157.87167426724656,155.5413482440633,156.15442344586583,1868729
2016-01-21,156.3231179170202,159.5182982208793,155.78281021668158,158.045789503238,1541415
2016-01-22,157.47362865284003,160.11788421074326,157.11780918983192,157.6484585790071,795401
2016-01-25,162.6408504469428,163.24266563716472,161.31124431947188,162.9579661971494,1031553
2016-01-26,163.78408409683345,164.25620660606893,160.2530982317766,162.93909763759058,2034006
2016-01-27,162.15245311345961,164.49864163062475,161.38910437234793,162.46138342761952,1369496
2016-01-28,163.56627385607138,165.8259163259595,160.70443818448948,162.45226837088592,261879
2016-01-29,164.87217667952262,166.69669619815923,164.5683980281759,164.59341765951723,2957544
2016-02-01,167.36856287439878,168.5650932352801,165.8365430804225,166.6190565185076,2749225
2016-02-02,164.14302255625068,166.08695309235085,161.66180848770247,163.71966938151803,1292882
2016-02-03,167.37797242207736,170.28495775576306,165.577604233129,167.47715588153085,628783
2016-02-04,164.72147750316122,167.0731295997028,162.84456781028766,165.07074587282315,4300081
2016-02-05,166.55065544450906,169.21087373161976,164.0772529452133,167.75155502347465,1840092
2016-02-08,170.40322349435039,171.7855725734882,168.70767798731623,170.47728950307814,4052624
2016-02-09,167.34990543397612,169.28059731096025,165.16509029807682,165.55752138036186,929654
2016-02-10,169.11779207683884,170.31953136683822,167.05660283535954,169.29930905877634,3221838
2016-02-11,168.7317712777943,171.33823642756536,167.8774836831936,168.91179113948235,2110999
2016-02-12,171.08968288687603,172.4346012923434,168.51055782918348,170.7262735345638,3789582
2016-02-15,166.5014320156822,168.29643483630184,164.33919403719713,165.45399470561605,4992263
2016-02-16,167.03351031602188,170.15524015785545,166.18017601463578,167.34997518258925,3633709
2016-02-17,169.77107895496331,170.19880757249695,167.18733812942676,168.75960159985982,4862746
2016-02-18,171.8543387211695,174.7941012271019,169.79693594991235,172.70918236822232,2167463
2016-02-19,171.46130166473387,172.184937349084,169.93710081015692,170.3431371971249,1941894
2016-02-22,172.05364852691383,172.09855690900025,170.04941587022782,172.18586342218273,2627840
2016-02-23,172.3390335402056,175.10905726859977,172.189877554457,173.51799897512382,3871198
2016-02-24,169.66589267434964,172.71439156531574,166.9854079475805,170.21307949364575,1480270
2016-02-25,172.3093712525253,174.11371255278678,171.29068689929647,171.6763329807414,2592007
2016-02-26,171.41727544390528,172.19601594820554,170.2923451310314,170.27939039154535,526647
2016-02-29,170.07414065886945,172.63259228210993,168.45044912993538,170.1673473159255,3268287
2016-03-01,171.8219454548097,173.71861025219619,168.4444359466246,171.6682173711845,1008261
2016-03-02,171.27256241833183,174.27763893537667,171.21567954037118,172.4131344928778,4927340
2016-03-03,171.38421511085264,174.10961691540447,170.4229639916423,171.6089721175273,2678370
2016-03-04,171.6648635724899,174.14271152575972,168.4793782604836,171.5807755231793,861462
2016-03-07,175.5590864453672,176.82089246106798,173.2308822754425,175.7452033950291,275919
2016-03-08,172.16831103211894,174.50749141301196,170.8176370149402,171.13424899025608,307801
2016-03-09,173.23624958934954,175.8463955330855,172.29047686250246,172.71802644093725,1773623
2016-03-10,176.38782780900965,176.84511682034292,173.10146903382366,176.38351822856896,4786799
2016-03-11,170.16150316847194,171.3517803272755,168.38950531959009,170.15224594107497,1719915
